codigo;nomeseg;pessoacodigo;anoseq
5;Cliente Grande Transacional;76755;2023
2;Super Cliente;106108;2023
1;Cliente de Maior Valor;6752;2023
2;Super Cliente;91021;2023
1;Cliente de Maior Valor;140750;2023
5;Cliente Grande Transacional;82197;2023
1;Cliente de Maior Valor;152116;2023
1;Cliente de Maior Valor;75385;2023
1;Cliente de Maior Valor;57722;2023
2;Super Cliente;86073;2023
2;Super Cliente;94012;2023
5;Cliente Grande Transacional;89300;2023
1;Cliente de Maior Valor;13871;2023
2;Super Cliente;130937;2023
1;Cliente de Maior Valor;21395;2023
2;Super Cliente;8313;2023
1;Cliente de Maior Valor;6262;2023
2;Super Cliente;12988;2023
5;Cliente Grande Transacional;68722;2023
2;Super Cliente;90780;2023
2;Super Cliente;4713;2023
5;Cliente Grande Transacional;1372;2023
1;Cliente de Maior Valor;11618;2023
1;Cliente de Maior Valor;8620;2023
2;Super Cliente;100305;2023
1;Cliente de Maior Valor;22209;2023
2;Super Cliente;62228;2023
1;Cliente de Maior Valor;160945;2023
2;Super Cliente;181508;2023
5;Cliente Grande Transacional;4110;2023
2;Super Cliente;134977;2023
2;Super Cliente;62919;2023
2;Super Cliente;45308;2023
1;Cliente de Maior Valor;48938;2023
2;Super Cliente;126263;2023
2;Super Cliente;62654;2023
5;Cliente Grande Transacional;146458;2023
1;Cliente de Maior Valor;130947;2023
5;Cliente Grande Transacional;105246;2023
2;Super Cliente;7428;2023
2;Super Cliente;145771;2023
2;Super Cliente;77648;2023
2;Super Cliente;46820;2023
1;Cliente de Maior Valor;193278;2023
2;Super Cliente;7601;2023
5;Cliente Grande Transacional;157425;2023
2;Super Cliente;84105;2023
2;Super Cliente;57490;2023
2;Super Cliente;51814;2023
1;Cliente de Maior Valor;159622;2023
1;Cliente de Maior Valor;92411;2023
2;Super Cliente;136024;2023
2;Super Cliente;2259;2023
2;Super Cliente;42311;2023
2;Super Cliente;532;2023
1;Cliente de Maior Valor;98642;2023
2;Super Cliente;65666;2023
2;Super Cliente;165056;2023
2;Super Cliente;97530;2023
5;Cliente Grande Transacional;80179;2023
5;Cliente Grande Transacional;47548;2023
2;Super Cliente;61700;2023
5;Cliente Grande Transacional;4116;2023
2;Super Cliente;11128;2023
2;Super Cliente;6395;2023
2;Super Cliente;1362;2023
2;Super Cliente;124671;2023
5;Cliente Grande Transacional;116781;2023
2;Super Cliente;92289;2023
1;Cliente de Maior Valor;61084;2023
5;Cliente Grande Transacional;7124;2023
1;Cliente de Maior Valor;121164;2023
2;Super Cliente;73231;2023
5;Cliente Grande Transacional;19654;2023
2;Super Cliente;67493;2023
5;Cliente Grande Transacional;3872;2023
1;Cliente de Maior Valor;20461;2023
2;Super Cliente;83182;2023
5;Cliente Grande Transacional;24165;2023
2;Super Cliente;63431;2023
2;Super Cliente;121425;2023
2;Super Cliente;82758;2023
1;Cliente de Maior Valor;82232;2023
2;Super Cliente;5287;2023
5;Cliente Grande Transacional;82773;2023
1;Cliente de Maior Valor;5972;2023
2;Super Cliente;167537;2023
2;Super Cliente;64021;2023
2;Super Cliente;22242;2023
2;Super Cliente;130995;2023
2;Super Cliente;12489;2023
5;Cliente Grande Transacional;62038;2023
2;Super Cliente;86650;2023
1;Cliente de Maior Valor;110854;2023
2;Super Cliente;15514;2023
1;Cliente de Maior Valor;26653;2023
5;Cliente Grande Transacional;45023;2023
1;Cliente de Maior Valor;90116;2023
5;Cliente Grande Transacional;5989;2023
5;Cliente Grande Transacional;190994;2023
2;Super Cliente;125190;2023
5;Cliente Grande Transacional;196288;2023
1;Cliente de Maior Valor;158855;2023
2;Super Cliente;92374;2023
5;Cliente Grande Transacional;161930;2023
2;Super Cliente;70070;2023
5;Cliente Grande Transacional;1342;2023
5;Cliente Grande Transacional;28911;2023
5;Cliente Grande Transacional;12833;2023
2;Super Cliente;168789;2023
1;Cliente de Maior Valor;1982;2023
5;Cliente Grande Transacional;75547;2023
2;Super Cliente;92533;2023
5;Cliente Grande Transacional;1460;2023
5;Cliente Grande Transacional;151579;2023
1;Cliente de Maior Valor;917;2023
2;Super Cliente;69939;2023
2;Super Cliente;86944;2023
1;Cliente de Maior Valor;27069;2023
1;Cliente de Maior Valor;40608;2023
2;Super Cliente;83970;2023
5;Cliente Grande Transacional;195898;2023
2;Super Cliente;107870;2023
2;Super Cliente;9829;2023
5;Cliente Grande Transacional;25946;2023
5;Cliente Grande Transacional;77660;2023
1;Cliente de Maior Valor;159099;2023
1;Cliente de Maior Valor;87117;2023
5;Cliente Grande Transacional;88482;2023
5;Cliente Grande Transacional;37451;2023
1;Cliente de Maior Valor;187833;2023
2;Super Cliente;163122;2023
5;Cliente Grande Transacional;56611;2023
2;Super Cliente;15684;2023
2;Super Cliente;7586;2023
2;Super Cliente;89521;2023
5;Cliente Grande Transacional;74530;2023
2;Super Cliente;24248;2023
2;Super Cliente;79376;2023
1;Cliente de Maior Valor;78228;2023
2;Super Cliente;34527;2023
1;Cliente de Maior Valor;43016;2023
2;Super Cliente;12980;2023
1;Cliente de Maior Valor;96494;2023
2;Super Cliente;64562;2023
2;Super Cliente;106324;2023
2;Super Cliente;11978;2023
2;Super Cliente;92183;2023
5;Cliente Grande Transacional;181404;2023
1;Cliente de Maior Valor;88608;2023
1;Cliente de Maior Valor;163566;2023
1;Cliente de Maior Valor;160356;2023
5;Cliente Grande Transacional;12880;2023
2;Super Cliente;110612;2023
2;Super Cliente;44559;2023
1;Cliente de Maior Valor;98144;2023
2;Super Cliente;87561;2023
1;Cliente de Maior Valor;194613;2023
2;Super Cliente;90165;2023
2;Super Cliente;155705;2023
2;Super Cliente;128896;2023
1;Cliente de Maior Valor;24156;2023
5;Cliente Grande Transacional;3260;2023
2;Super Cliente;94626;2023
1;Cliente de Maior Valor;91375;2023
1;Cliente de Maior Valor;156586;2023
2;Super Cliente;58659;2023
2;Super Cliente;125629;2023
1;Cliente de Maior Valor;193503;2023
5;Cliente Grande Transacional;61513;2023
2;Super Cliente;148839;2023
5;Cliente Grande Transacional;32127;2023
2;Super Cliente;47595;2023
1;Cliente de Maior Valor;51218;2023
5;Cliente Grande Transacional;12415;2023
2;Super Cliente;124529;2023
2;Super Cliente;167227;2023
2;Super Cliente;27670;2023
5;Cliente Grande Transacional;98765;2023
1;Cliente de Maior Valor;55366;2023
1;Cliente de Maior Valor;11886;2023
2;Super Cliente;87289;2023
2;Super Cliente;45626;2023
2;Super Cliente;129146;2023
2;Super Cliente;198946;2023
1;Cliente de Maior Valor;121274;2023
5;Cliente Grande Transacional;106574;2023
2;Super Cliente;161237;2023
2;Super Cliente;7126;2023
1;Cliente de Maior Valor;181750;2023
5;Cliente Grande Transacional;73071;2023
2;Super Cliente;3688;2023
5;Cliente Grande Transacional;118359;2023
2;Super Cliente;36249;2023
5;Cliente Grande Transacional;90496;2023
2;Super Cliente;3082;2023
2;Super Cliente;20751;2023
2;Super Cliente;92653;2023
1;Cliente de Maior Valor;95217;2023
2;Super Cliente;62429;2023
2;Super Cliente;25317;2023
1;Cliente de Maior Valor;70721;2023
2;Super Cliente;15762;2023
2;Super Cliente;80463;2023
2;Super Cliente;190704;2023
1;Cliente de Maior Valor;27647;2023
1;Cliente de Maior Valor;95562;2023
2;Super Cliente;65207;2023
1;Cliente de Maior Valor;6623;2023
2;Super Cliente;106630;2023
1;Cliente de Maior Valor;84966;2023
2;Super Cliente;95443;2023
2;Super Cliente;94751;2023
5;Cliente Grande Transacional;56298;2023
1;Cliente de Maior Valor;89060;2023
2;Super Cliente;207965;2023
1;Cliente de Maior Valor;57404;2023
5;Cliente Grande Transacional;78338;2023
2;Super Cliente;19127;2023
2;Super Cliente;195178;2023
2;Super Cliente;40936;2023
1;Cliente de Maior Valor;21050;2023
1;Cliente de Maior Valor;6106;2023
2;Super Cliente;64105;2023
2;Super Cliente;124235;2023
1;Cliente de Maior Valor;83835;2023
1;Cliente de Maior Valor;45057;2023
2;Super Cliente;15541;2023
5;Cliente Grande Transacional;159873;2023
1;Cliente de Maior Valor;56041;2023
1;Cliente de Maior Valor;95425;2023
1;Cliente de Maior Valor;49681;2023
5;Cliente Grande Transacional;53347;2023
1;Cliente de Maior Valor;687;2023
1;Cliente de Maior Valor;140921;2023
2;Super Cliente;21578;2023
2;Super Cliente;22846;2023
2;Super Cliente;57595;2023
2;Super Cliente;136788;2023
2;Super Cliente;130403;2023
1;Cliente de Maior Valor;3788;2023
2;Super Cliente;24521;2023
1;Cliente de Maior Valor;70551;2023
2;Super Cliente;50478;2023
2;Super Cliente;18667;2023
2;Super Cliente;88740;2023
2;Super Cliente;9786;2023
2;Super Cliente;45753;2023
1;Cliente de Maior Valor;15022;2023
2;Super Cliente;82305;2023
2;Super Cliente;38498;2023
1;Cliente de Maior Valor;752;2023
5;Cliente Grande Transacional;104302;2023
1;Cliente de Maior Valor;15084;2023
1;Cliente de Maior Valor;91698;2023
2;Super Cliente;194834;2023
1;Cliente de Maior Valor;79043;2023
2;Super Cliente;3394;2023
5;Cliente Grande Transacional;40477;2023
5;Cliente Grande Transacional;53269;2023
1;Cliente de Maior Valor;10285;2023
2;Super Cliente;34724;2023
2;Super Cliente;47788;2023
5;Cliente Grande Transacional;74758;2023
1;Cliente de Maior Valor;11789;2023
2;Super Cliente;53924;2023
2;Super Cliente;52636;2023
2;Super Cliente;87001;2023
2;Super Cliente;59324;2023
2;Super Cliente;94885;2023
2;Super Cliente;154716;2023
5;Cliente Grande Transacional;89527;2023
1;Cliente de Maior Valor;12389;2023
5;Cliente Grande Transacional;55236;2023
1;Cliente de Maior Valor;6738;2023
2;Super Cliente;24760;2023
2;Super Cliente;93763;2023
1;Cliente de Maior Valor;198393;2023
5;Cliente Grande Transacional;201441;2023
2;Super Cliente;90781;2023
2;Super Cliente;88236;2023
2;Super Cliente;46497;2023
2;Super Cliente;85893;2023
1;Cliente de Maior Valor;7172;2023
5;Cliente Grande Transacional;201004;2023
5;Cliente Grande Transacional;26027;2023
2;Super Cliente;51812;2023
2;Super Cliente;10204;2023
5;Cliente Grande Transacional;120421;2023
2;Super Cliente;56414;2023
5;Cliente Grande Transacional;2221;2023
1;Cliente de Maior Valor;72346;2023
1;Cliente de Maior Valor;124056;2023
2;Super Cliente;51668;2023
1;Cliente de Maior Valor;23118;2023
2;Super Cliente;70136;2023
2;Super Cliente;74340;2023
2;Super Cliente;133209;2023
1;Cliente de Maior Valor;74435;2023
2;Super Cliente;42813;2023
2;Super Cliente;5849;2023
1;Cliente de Maior Valor;91993;2023
2;Super Cliente;45666;2023
1;Cliente de Maior Valor;36182;2023
5;Cliente Grande Transacional;78941;2023
2;Super Cliente;153234;2023
1;Cliente de Maior Valor;186423;2023
5;Cliente Grande Transacional;88940;2023
2;Super Cliente;24960;2023
2;Super Cliente;2183;2023
5;Cliente Grande Transacional;164884;2023
2;Super Cliente;91387;2023
2;Super Cliente;7593;2023
2;Super Cliente;152695;2023
1;Cliente de Maior Valor;44959;2023
1;Cliente de Maior Valor;73337;2023
1;Cliente de Maior Valor;192375;2023
5;Cliente Grande Transacional;188284;2023
1;Cliente de Maior Valor;17675;2023
1;Cliente de Maior Valor;21704;2023
1;Cliente de Maior Valor;104322;2023
2;Super Cliente;38744;2023
2;Super Cliente;2136;2023
5;Cliente Grande Transacional;115542;2023
1;Cliente de Maior Valor;127978;2023
1;Cliente de Maior Valor;83354;2023
5;Cliente Grande Transacional;9838;2023
2;Super Cliente;2620;2023
5;Cliente Grande Transacional;22543;2023
2;Super Cliente;94375;2023
1;Cliente de Maior Valor;74993;2023
2;Super Cliente;50091;2023
2;Super Cliente;39305;2023
2;Super Cliente;151426;2023
1;Cliente de Maior Valor;185673;2023
2;Super Cliente;58256;2023
1;Cliente de Maior Valor;864;2023
5;Cliente Grande Transacional;4936;2023
2;Super Cliente;4124;2023
1;Cliente de Maior Valor;145378;2023
5;Cliente Grande Transacional;96110;2023
1;Cliente de Maior Valor;144546;2023
2;Super Cliente;41420;2023
1;Cliente de Maior Valor;24537;2023
2;Super Cliente;125321;2023
5;Cliente Grande Transacional;82863;2023
2;Super Cliente;129570;2023
2;Super Cliente;100243;2023
2;Super Cliente;9691;2023
2;Super Cliente;88256;2023
5;Cliente Grande Transacional;30601;2023
1;Cliente de Maior Valor;2970;2023
2;Super Cliente;77707;2023
1;Cliente de Maior Valor;91370;2023
5;Cliente Grande Transacional;76951;2023
5;Cliente Grande Transacional;47444;2023
1;Cliente de Maior Valor;130405;2023
2;Super Cliente;78068;2023
1;Cliente de Maior Valor;65734;2023
1;Cliente de Maior Valor;78180;2023
2;Super Cliente;5311;2023
2;Super Cliente;9820;2023
2;Super Cliente;12512;2023
1;Cliente de Maior Valor;117565;2023
1;Cliente de Maior Valor;157582;2023
2;Super Cliente;191876;2023
2;Super Cliente;155332;2023
2;Super Cliente;47294;2023
2;Super Cliente;8433;2023
1;Cliente de Maior Valor;4509;2023
2;Super Cliente;105416;2023
1;Cliente de Maior Valor;27658;2023
5;Cliente Grande Transacional;61998;2023
2;Super Cliente;768;2023
5;Cliente Grande Transacional;122944;2023
2;Super Cliente;47588;2023
1;Cliente de Maior Valor;90450;2023
5;Cliente Grande Transacional;115614;2023
2;Super Cliente;159072;2023
1;Cliente de Maior Valor;55018;2023
1;Cliente de Maior Valor;2865;2023
1;Cliente de Maior Valor;4505;2023
1;Cliente de Maior Valor;86734;2023
2;Super Cliente;193953;2023
2;Super Cliente;44045;2023
1;Cliente de Maior Valor;202698;2023
2;Super Cliente;74761;2023
5;Cliente Grande Transacional;5712;2023
2;Super Cliente;124197;2023
2;Super Cliente;161148;2023
5;Cliente Grande Transacional;66739;2023
2;Super Cliente;7008;2023
2;Super Cliente;79429;2023
1;Cliente de Maior Valor;57357;2023
5;Cliente Grande Transacional;91253;2023
2;Super Cliente;26969;2023
2;Super Cliente;160425;2023
2;Super Cliente;129151;2023
2;Super Cliente;22076;2023
2;Super Cliente;9764;2023
1;Cliente de Maior Valor;151070;2023
5;Cliente Grande Transacional;9324;2023
1;Cliente de Maior Valor;14224;2023
2;Super Cliente;90921;2023
1;Cliente de Maior Valor;15936;2023
2;Super Cliente;46274;2023
2;Super Cliente;128322;2023
2;Super Cliente;47561;2023
1;Cliente de Maior Valor;54629;2023
2;Super Cliente;70327;2023
2;Super Cliente;35813;2023
1;Cliente de Maior Valor;68073;2023
1;Cliente de Maior Valor;96022;2023
2;Super Cliente;7522;2023
1;Cliente de Maior Valor;4205;2023
5;Cliente Grande Transacional;151643;2023
1;Cliente de Maior Valor;9096;2023
2;Super Cliente;90213;2023
5;Cliente Grande Transacional;91260;2023
1;Cliente de Maior Valor;124230;2023
1;Cliente de Maior Valor;41759;2023
5;Cliente Grande Transacional;40016;2023
1;Cliente de Maior Valor;15506;2023
5;Cliente Grande Transacional;198210;2023
2;Super Cliente;88026;2023
1;Cliente de Maior Valor;33441;2023
1;Cliente de Maior Valor;158897;2023
2;Super Cliente;158768;2023
2;Super Cliente;98250;2023
2;Super Cliente;115818;2023
2;Super Cliente;3336;2023
2;Super Cliente;87085;2023
2;Super Cliente;19226;2023
2;Super Cliente;177680;2023
1;Cliente de Maior Valor;92538;2023
1;Cliente de Maior Valor;12621;2023
1;Cliente de Maior Valor;182668;2023
1;Cliente de Maior Valor;181817;2023
1;Cliente de Maior Valor;8196;2023
1;Cliente de Maior Valor;51086;2023
2;Super Cliente;125350;2023
2;Super Cliente;177691;2023
2;Super Cliente;37675;2023
1;Cliente de Maior Valor;115263;2023
2;Super Cliente;158443;2023
5;Cliente Grande Transacional;22167;2023
2;Super Cliente;15852;2023
5;Cliente Grande Transacional;21339;2023
5;Cliente Grande Transacional;32132;2023
2;Super Cliente;38107;2023
1;Cliente de Maior Valor;48358;2023
2;Super Cliente;91887;2023
5;Cliente Grande Transacional;4527;2023
2;Super Cliente;75120;2023
5;Cliente Grande Transacional;78727;2023
5;Cliente Grande Transacional;25223;2023
1;Cliente de Maior Valor;45316;2023
1;Cliente de Maior Valor;7265;2023
2;Super Cliente;42897;2023
2;Super Cliente;2451;2023
1;Cliente de Maior Valor;61187;2023
2;Super Cliente;12416;2023
1;Cliente de Maior Valor;110752;2023
1;Cliente de Maior Valor;84223;2023
2;Super Cliente;39977;2023
1;Cliente de Maior Valor;48002;2023
5;Cliente Grande Transacional;12367;2023
2;Super Cliente;81304;2023
1;Cliente de Maior Valor;27435;2023
2;Super Cliente;81388;2023
1;Cliente de Maior Valor;20651;2023
1;Cliente de Maior Valor;171833;2023
1;Cliente de Maior Valor;125625;2023
2;Super Cliente;80207;2023
2;Super Cliente;176586;2023
2;Super Cliente;87901;2023
2;Super Cliente;91057;2023
1;Cliente de Maior Valor;2663;2023
5;Cliente Grande Transacional;2606;2023
5;Cliente Grande Transacional;2890;2023
5;Cliente Grande Transacional;59739;2023
1;Cliente de Maior Valor;51952;2023
5;Cliente Grande Transacional;116675;2023
1;Cliente de Maior Valor;188285;2023
2;Super Cliente;48018;2023
1;Cliente de Maior Valor;182958;2023
2;Super Cliente;78610;2023
1;Cliente de Maior Valor;11362;2023
5;Cliente Grande Transacional;117737;2023
2;Super Cliente;22962;2023
1;Cliente de Maior Valor;96240;2023
2;Super Cliente;21039;2023
2;Super Cliente;134441;2023
1;Cliente de Maior Valor;184605;2023
1;Cliente de Maior Valor;28660;2023
5;Cliente Grande Transacional;9362;2023
5;Cliente Grande Transacional;2376;2023
1;Cliente de Maior Valor;86610;2023
5;Cliente Grande Transacional;26630;2023
1;Cliente de Maior Valor;125687;2023
2;Super Cliente;7548;2023
5;Cliente Grande Transacional;163852;2023
1;Cliente de Maior Valor;158036;2023
2;Super Cliente;14179;2023
2;Super Cliente;14912;2023
2;Super Cliente;79896;2023
1;Cliente de Maior Valor;91385;2023
5;Cliente Grande Transacional;159208;2023
1;Cliente de Maior Valor;166863;2023
5;Cliente Grande Transacional;94895;2023
5;Cliente Grande Transacional;105632;2023
5;Cliente Grande Transacional;47344;2023
2;Super Cliente;77298;2023
1;Cliente de Maior Valor;51577;2023
2;Super Cliente;189840;2023
2;Super Cliente;52576;2023
1;Cliente de Maior Valor;91456;2023
5;Cliente Grande Transacional;113384;2023
2;Super Cliente;6662;2023
2;Super Cliente;44086;2023
1;Cliente de Maior Valor;115533;2023
1;Cliente de Maior Valor;52188;2023
1;Cliente de Maior Valor;87237;2023
1;Cliente de Maior Valor;17818;2023
5;Cliente Grande Transacional;195766;2023
1;Cliente de Maior Valor;80104;2023
2;Super Cliente;188751;2023
5;Cliente Grande Transacional;74833;2023
2;Super Cliente;17718;2023
1;Cliente de Maior Valor;85438;2023
1;Cliente de Maior Valor;5836;2023
5;Cliente Grande Transacional;25993;2023
2;Super Cliente;49188;2023
1;Cliente de Maior Valor;161685;2023
2;Super Cliente;115637;2023
2;Super Cliente;6794;2023
5;Cliente Grande Transacional;131194;2023
1;Cliente de Maior Valor;168604;2023
2;Super Cliente;95303;2023
2;Super Cliente;92449;2023
5;Cliente Grande Transacional;9879;2023
2;Super Cliente;74133;2023
2;Super Cliente;174835;2023
2;Super Cliente;52012;2023
5;Cliente Grande Transacional;22092;2023
1;Cliente de Maior Valor;23073;2023
2;Super Cliente;57437;2023
2;Super Cliente;65410;2023
5;Cliente Grande Transacional;130911;2023
5;Cliente Grande Transacional;13631;2023
2;Super Cliente;33781;2023
1;Cliente de Maior Valor;96851;2023
2;Super Cliente;86011;2023
1;Cliente de Maior Valor;8810;2023
1;Cliente de Maior Valor;80841;2023
5;Cliente Grande Transacional;188995;2023
1;Cliente de Maior Valor;188301;2023
1;Cliente de Maior Valor;89703;2023
5;Cliente Grande Transacional;6018;2023
2;Super Cliente;1663;2023
1;Cliente de Maior Valor;69461;2023
2;Super Cliente;21465;2023
5;Cliente Grande Transacional;85350;2023
5;Cliente Grande Transacional;95977;2023
1;Cliente de Maior Valor;176509;2023
1;Cliente de Maior Valor;82364;2023
5;Cliente Grande Transacional;111376;2023
1;Cliente de Maior Valor;120427;2023
2;Super Cliente;59544;2023
2;Super Cliente;183999;2023
1;Cliente de Maior Valor;81146;2023
1;Cliente de Maior Valor;104200;2023
5;Cliente Grande Transacional;91878;2023
